"id","author.id","author.name","review.date","n.resp","n.view","n.useful","n.lolipop","review.url","r.delicious","r.service","r.atom","r.nImgs","r.favorite","r.postTags","r.articleTags"
"998024","ipeen1173300","小鬍子美食<U+5494>滋<U+5494>滋","2015/01/14",0,1,5,0,"/comment/793524","很好","很滿意","好",14,"蛋餅|蘿蔔糕|豆漿|發麵餅","豆漿|中式|早餐|厚燒餅|蛋餅|新店",""
"1019956","yogogo","肥料yo哥哥","2016/08/03",4,1,14,1,"/comment/1084664","很好","很滿意","很好",14,"","桃園|漢堡|蛋餅|自強路|早午餐|早餐|三明治",""
"1019956","callmelv1","阿綿","2015/05/30",2,2,23,0,"/comment/862370","好","很滿意","很好",13,"","早餐|早午餐|貝果|三明治|漢堡|蛋餅|奶茶|桃園|自強路",""
"1011140","omo","omo","2016/05/03",2,6,27,3,"/comment/1030688","很好","一般","一般",73,"糊辣荔枝宮保雞肉蛋吐司|自製青醬揪揪雞肉蛋吐司|兩分甜炒糖錫蘭紅茶|台畜培根襯牧場雞蛋沙拉三明治餐盒|台中蕉香巧克力甘納許三明治餐盒","au|654|三明治|餐車|輔大|美食|早餐|早午餐|新莊",""
"1011140","eatwithyingyu","硬骨魚 ∞ 覓食中","2016/05/27",4,4,15,2,"/comment/1042138","非常好","很滿意","好",16,"","自製青醬揪揪雞肉蛋吐司|台中蕉香巧克力甘納許三明治餐盒",""
"1019058","ipeen1301654","蛋餅獵人","2016/04/06",2,787,6,0,"/comment/1016430","好","滿意","好",5,"蛋餅","蛋餅",""
"1019058","ipeen1055128","小腹婆大世界","2015/05/24",0,1,13,0,"/comment/859288","非常好","非常滿意","非常好",23,"蛋餅|烤蛋餅|甜甜圈|巧克力饅頭|肉鬆饅頭|黑芝麻餅|紅豆餅|原味饅頭|鹹饅頭|蔥香饅頭|蔥大餅|韭菜盒","員林早點|早點|早餐|員林好吃|烤蛋餅",""
"1211399","dustintu","Dustin貪食嗑","2017/08/16",2,2,12,0,"/comment/1467932","很好","很滿意","很好",36,"口袋燒餅|普洱茶","吳宗憲|早午餐",""
"1211399","ipeen1509276","美食令人開心","2017/09/12",0,162,4,0,"/comment/1488539","很好","非常滿意","很好",12,"","",""
"763960","ipeen659924","小布吉","2014/12/07",0,1,42,0,"/comment/773810","非常好","非常滿意","非常好",8,"","",""
"763960","ipeen653402","茉莉。輕生活","2013/10/27",2,10,22,1,"/comment/554026","很好","很滿意","好",39,"喀拉雞腿堡","早午餐|Brunch",""
"936930","ipeen371175","大阿姨 珍妮","2014/02/27",2,5,37,0,"/comment/620870","好","一般","一般",11,"燒餅","台南安平徐媽媽早點|50年老店",""
"936930","ipeen1221044","零16","2015/09/10",4,1,23,0,"/comment/914496","非常好","很滿意","好",45,"","早餐|中式早餐",""
"153815","ipeen762804","南洋峇里女子SPA","2014/11/11",0,3,14,1,"/comment/760238","很好","很滿意","很好",12,"豆漿|小籠包","平價|宵夜",""
"153815","ipeen113817","愛吃鬼113817","2012/09/03",0,1,1,0,"/comment/341125","很好","很滿意","好",0,"燒餅|小籠包|豆漿","平價|宵夜|夜貓族|免服務費|可帶寵物|素食早點",""
"49944","ipeen21532","魔鬼ㄅㄚˇ拔","2009/09/09",3,4,32,0,"/comment/72893","非常好","非常滿意","很好",14,"","漢堡",""
"49944","sugararar","常被親","2009/03/09",9,8,41,0,"/comment/30142","非常好","非常滿意","非常好",8,"港式蘿蔔糕|燻雞蛋餅|招牌三明治|肉鬆三明治","朋友聚會|免服務費|單點式|早午餐|老店|平價",""
"392232","littleg","雞寶","2013/08/27",0,827,16,0,"/comment/520450","很好","很滿意","很好",5,"","",""
"392232","luckbear","luckbear","2012/10/15",2,4,24,0,"/comment/359934","好","滿意","一般",15,"","",""
"967068","talkingbear","熊愛講<U+2665>哈妮","2015/10/12",0,1,12,1,"/comment/930030","很好","很滿意","很好",40,"鍋燒意麵","六蜻蜓|早午餐",""
"967068","markchia","紫色甲蟲","2014/08/03",0,1,16,0,"/comment/706978","好","滿意","好",4,"","",""
"1103414","ipeen1431916","薏仁一個人","2016/12/04",3,770,25,0,"/comment/1233041","好","一般","一般",23,"","",""
"1103414","eminandg","小旅人","2016/09/19",1,731,16,1,"/comment/1140272","很好","很滿意","很好",20,"","",""
"1153835","helloapp","helloap丫珮珮","2017/11/27",3,317,50,1,"/comment/1544741","非常好","非常滿意","好",17,"","阿告灶咖|花嘴廚房|西門町|早午餐|西門町早午餐|台北早午餐|台北早午餐推薦|西門町美食",""
"1153835","ipeen864380","zFUN享美食","2017/01/26",1,1,6,0,"/comment/1289729","很好","滿意","很好",13,"早午餐|西門町|花嘴廚房|阿告灶咖","早午餐|西門町|花嘴廚房|阿告灶咖",""
"120767","ipeen151120","afifi","2013/01/25",3,4,30,0,"/comment/412438","非常好","很滿意","一般",25,"蛋餅|紅茶牛奶","朋友聚會|早午餐|素食早點|單點式|平價",""
"120767","ipeen151120","afifi","2012/02/29",3,5,21,0,"/comment/266687","很好","滿意","一般",11,"蛋餅|豆漿牛奶|巧克力吐司","平價|早午餐|素食早點|小吃|路邊攤|吃吃喝喝",""
"1032606","laiying","laiying","2015/09/09",2,2,15,0,"/comment/914020","很好","很滿意","好",10,"","",""
"1032606","ipeen310587","肥獅子","2015/08/26",1,2,15,2,"/comment/906808","好","滿意","很好",16,"","",""
"1001708","ipeen1080868","林慧","2015/04/09",2,1,11,1,"/comment/837018","很好","很滿意","好",15,"","台中早午餐推薦|吐司森林靜宜店|靜宜大學周邊|靜宜大學美食|台中沙鹿|吐司森林菜單",""
"1001708","CONY","CONY愛美食","2015/01/31",0,7,23,0,"/comment/804280","一般","滿意","很好",10,"","台中美食推薦|台中餐廳推薦|台中早午餐推薦|台中推薦|台中沙鹿|靜宜大學美食|靜宜大學周邊|台中吐司森林|吐司森林靜宜店|吐司森林菜單|吐司森林電話|吐司森林地址",""
"1077248","hululu","<U+273F>花露露<U+273F>","2016/07/04",0,683,14,0,"/comment/1059254","很好","很滿意","很好",17,"","",""
"1077248","ipeen1495586","謹謹","2017/04/20",0,487,4,0,"/comment/1370384","非常好","非常滿意","很好",7,"","台南美食|台南早餐|台南三明治|台南早餐車|台南民生路美食|台南新臨安橋|好吃懶做",""
"1121462","88run","<U+2661>小公主Irene<U+2661>","2016/11/03",3,934,13,0,"/comment/1194278","很好","滿意","很好",33,"","",""
"1121462","ipeen509560","兔肥肥分享日記","2017/09/15",0,394,0,0,"/comment/1491344","很好","很滿意","非常好",8,"三重早午餐","三重早午餐",""
"1148294","ipeen367415","愛吃BENNY","2017/06/13",0,667,18,0,"/comment/1417163","很好","很滿意","很好",16,"","",""
"1148294","ipeen1762145","美食列車","2017/09/22",2,342,6,0,"/comment/1496657","非常好","很滿意","很好",18,"雙牛吃很飽","早午餐|早餐|漢堡|鼓山區|瑞豐夜市",""
"1073066","deleteBB","呼拉呼拉","2017/10/29",0,329,5,1,"/comment/1523540","非常好","非常滿意","非常好",62,"青醬迷迭嫩雞義大利麵","近花園手作早午餐|鳳山|早午餐",""
"1073066","ipeen1344920","菌 菌","2017/09/22",2,429,22,1,"/comment/1497341","很好","很滿意","非常好",31,"青醬迷迭嫩雞義大利麵","近花園手作早午餐|鳳山|早午餐",""
"1236566","ipeen464506","阿如的小格子","2017/12/02",1,322,22,1,"/comment/1548642","非常好","非常滿意","非常好",67,"醬燒豬排|柳橙綠茶","苓雅區|輕食|網美|乾燥花|聚餐|高雄美食|三多商區|約會|拍照|三多商圈|網紅|IG熱點|創意料理|IG打卡|古巴三明治|初味1|創意手作|高雄早午餐|鄉村風|文化中心|8|阿如的小格子",""
"1236566","ipeen1677515","愛吃鬼1677515","2017/11/16",2,282,11,1,"/comment/1536536","非常好","非常滿意","非常好",25,"古巴三明治|醬燒豬排|異鄉遊子|每日限定濃湯|手作花生培根牛肉堡|強棒古巴三明治|柳橙綠茶|手作糖漬柳橙","高雄美食|聚餐|創意手作|苓雅區|乾燥花|初味1|鄉村風|輕食|三多商圈|文化中心|拍照|網美|網紅|古巴三明治|高雄美食|高雄早午餐|約會|聚餐|乾燥花|IG打卡|IG熱點|網美|苓雅區|輕食|創意料理|三多商區",""
"51898","ipeen755102","Lauraaaaa","2013/12/07",0,4,22,1,"/comment/577688","很好","很滿意","很好",7,"","",""
"51898","ipeen20682","*~彈珠汽水~*","2009/04/06",1,5,22,0,"/comment/35621","非常好","很滿意","好",10,"鄉村熱狗堡|麥香雞肉堡|波浪薯條","早餐宵夜|早午餐",""
"114544","ipeen641088","山口","2015/08/14",1,3,5,0,"/comment/900176","好","很滿意","很好",6,"","",""
"114544","ipeen104787","小老套","2011/12/02",2,12,11,0,"/comment/200809","非常好","非常滿意","非常好",5,"","",""
"602582","timmyvong","踢小米","2013/11/30",2,2,14,0,"/comment/573862","好","滿意","好",18,"火腿土司","早午餐|早餐|土司|漢堡|平價",""
"602582","a202625","*慕*","2016/08/15",0,687,5,0,"/comment/1098953","很好","非常滿意","好",4,"","早餐",""
"604156","astridtw02","Astrid食記。","2016/08/23",2,1,5,0,"/comment/1108751","非常好","非常滿意","好",20,"韓式辣雞排|ㄍㄨㄥㄅㄠˇㄐㄧ|宮保雞丁麵|奶茶","大拇指西式早點|中山區|早餐店|台北市|大拇指",""
"604156","ipeen515674","徐翊庭","2013/05/18",0,2,2,0,"/comment/469914","非常好","非常滿意","非常好",1,"","大拇指|大拇指西式早點|大拇指早餐|thumbbreakfast|早餐店|美味|好吃|台北市|中山區|台北市中山區",""
"1037206","ipeen128721","potato","2016/02/18",2,721,19,0,"/comment/994444","很好","很滿意","很好",8,"烤肉蛋捲餅|燻雞蛋餅","麥町吐司工房|內湖|蛋捲餅",""
"1037206","ipeen601002","花花，甲飽沒","2015/09/26",1,451,10,1,"/comment/922510","好","很滿意","好",14,"中秋烤肉蛋吐司|蛋捲餅","烤肉蛋吐司|蛋捲餅|麥町吐司工房|台灣傳統早餐|早餐|吐司|蛋餅|內湖|傳統早餐",""
"1043174","ipeen155611","Jingle的小筆記","2016/07/13",4,1,24,0,"/comment/1064004","非常好","很滿意","好",21,"","",""
"1043174","ipeen12172","Miyagi","2015/11/08",0,628,7,0,"/comment/944562","好","滿意","好",17,"","Miyagi|早餐|早午餐|東海|土司",""
"938950","hsuan771203","李小瑜<U+2665>","2014/06/16",2,1,21,0,"/comment/678696","好","一般","好",14,"","",""
"938950","ipeen1281796","掌妹","2015/04/22",0,555,5,0,"/comment/844018","好","滿意","非常好",9,"","花朵木|花蓮早午餐",""
"1067832","chi803","齊媽","2017/04/18",5,792,63,3,"/comment/1367645","很好","很滿意","很好",32,"花生甜不辣肉排漢堡套餐|哇沙咪啵啵雞漢堡套餐|野菇醬滑蛋起司帕尼尼|地瓜滑蛋起司帕尼尼套餐|紅茶|熱拿鐵","發現。糖|發現。糖Candice|早午餐|新店區|安康高中",""
"1067832","ipeen751306","<U+1D34><U+1D2C><U+1D3A><U+1D3B><U+1D2C><U+1D34>","2016/05/19",0,801,20,0,"/comment/1037828","好","滿意","好",18,"","新店區|及人中學|安康高中|景文科技大學|天天夜市|碧潭|陽光運動公園",""
"1111121","JAWLOVESFOOD","Ashley!","2017/07/05",1,776,14,0,"/comment/1433918","非常好","很滿意","很好",16,"燻味牛肉起司|培根起司蛋餅|特調奶茶|阿薩姆紅茶","捷運七張|新北鐵鍋蛋餅|巷弄美食|雨田家|早午餐|扭蛋機|免服務費|巷弄早午餐|雨田|扭蛋|平價|新北早餐|手作早午餐|北新國小|新店餐廳|新北熱壓吐司|熱壓吐司|雞柳盤餐|鐵鍋蛋餅|新店早午餐|起司料理|漢堡排|新北早午餐|新店早餐|北新路",""
"1111121","ipeen1322598","小美叮叮-旅遊看世界","2017/06/22",1,811,22,2,"/comment/1424483","很好","滿意","很好",39,"豪華綜合起司|手作流淚漢堡排|雨田|薏仁漿","捷運七張|巷弄美食|早午餐|免服務費|雨田|平價|手作早午餐|新店餐廳|熱壓吐司|鐵鍋蛋餅|新店早午餐|起司料理|漢堡排|新北早午餐|新店早餐|新北鐵鍋蛋餅|雨田家|扭蛋機|巷弄早午餐|扭蛋|新北早餐|北新國小|新北熱壓吐司|雞柳盤餐",""
"1111121","deliaandtzu","生活就是要慢慢吃","2017/06/06",3,2,21,1,"/comment/1412348","很好","很滿意","非常好",49,"伯爵鮮奶茶|泡菜燒肉蛋餅|白富美|手作流淚漢堡排|豪華綜合起司","捷運七張|巷弄美食|早午餐|免服務費|雨田|平價|手作早午餐|新店餐廳|熱壓吐司|鐵鍋蛋餅|新店早午餐|起司料理|漢堡排|新北早午餐|新店早餐|新北鐵鍋蛋餅|雨田家|扭蛋機|巷弄早午餐|新北早餐|北新國小|新北熱壓吐司",""
"1111121","ipeen546716","靜香兒","2017/06/03",8,3,36,1,"/comment/1409066","很好","很滿意","很好",46,"豪華綜合起司|手作流淚漢堡排|伯爵鮮奶茶|檸檬果萊姆","捷運七張|巷弄美食|早午餐|免服務費|雨田|平價|手作早午餐|新店餐廳|熱壓吐司|雞柳盤餐|新店早午餐|鐵鍋蛋餅|起司料理|漢堡排|新北早午餐|新店早餐|新北鐵鍋蛋餅|雨田家|扭蛋|扭蛋機|巷弄早午餐|新北早餐",""
"1111121","ipeen547374","美食阿寶","2017/05/23",0,2,26,0,"/comment/1401026","很好","很滿意","很好",35,"豪華綜合起司|手作流淚漢堡排|泡菜燒肉蛋餅|無魚蝦也好|田園起司樂活沙拉|伯爵鮮奶茶|檸檬果萊姆","巷弄美食|免服務費|手作早午餐|新店早午餐|捷運七張",""
"1111121","bottomlessgirl","六個胃大的瘦女孩","2017/05/21",3,2,16,1,"/comment/1398728","非常好","非常滿意","非常好",27,"豪華綜合起司|手作流淚漢堡排|田園起司樂活沙拉|伯爵鮮奶茶|檸檬果萊姆","捷運七張|巷弄美食|早午餐|免服務費|雨田|平價|手作早午餐|新店餐廳|熱壓吐司|鐵鍋蛋餅|起司料理|新店早午餐|漢堡排|新北早午餐|新店早餐|新北鐵鍋蛋餅|雞柳盤餐|新北熱壓吐司|北新國小|新北早餐|巷弄早午餐|扭蛋機|扭蛋|雨田家",""
"1111121","ipeen839370","黃小噗","2017/05/17",0,1,55,2,"/comment/1395029","很好","很滿意","很好",56,"豪華綜合起司|白富美|手作流淚漢堡排|阿嬤ㄟ酸菜|泡菜燒肉蛋餅|無魚蝦也好|瑪格莉特|奶香焦糖珍珠吐司|燒餅Pizza-無魚蝦也好|田園起司樂活沙拉|麻瓜沙拉","捷運七張|早午餐|免服務費|雨田|平價|手作早午餐|熱壓吐司|鐵鍋蛋餅|新店早午餐|新北早午餐|扭蛋|漢堡排",""
"1111121","hsuaco","甜蜜列車長ACO","2017/05/16",1,898,18,2,"/comment/1394588","很好","滿意","很好",81,"白富美|泡菜燒肉蛋餅|燒餅Pizza-無魚蝦也好","捷運七張|巷弄美食|早午餐|雨田|新店餐廳|手作早午餐|熱壓吐司|鐵鍋蛋餅|新店早午餐|雨田家|新店早餐",""
"1111121","yamababy","珮珮Yamababy","2017/05/16",2,1,21,1,"/comment/1393964","很好","很滿意","很好",30,"","",""
"1111121","cevilla","cevilla","2017/05/11",3,1,42,3,"/comment/1389776","很好","很滿意","很好",29,"手作流淚漢堡排|泡菜燒肉蛋餅","捷運七張|巷弄美食|早午餐|免服務費|平價|雨田|新店餐廳|新北早午餐",""
"1111121","sweettina9","Sweet Tina","2017/05/10",6,332,31,0,"/comment/1388411","很好","很滿意","很好",41,"豪華綜合起司|白富美|手作流淚漢堡排|阿嬤ㄟ酸菜|伯爵鮮奶茶","捷運七張|巷弄美食|早午餐|免服務費|雨田|新店餐廳|鐵鍋蛋餅|漢堡排|北新國小",""
"1111121","ipeen108619","Flyingfish","2017/05/10",5,1,50,0,"/comment/1388375","很好","滿意","好",55,"泡菜燒肉蛋餅|阿嬤ㄟ酸菜|薏仁漿|燒餅Pizza-無魚蝦也好|雨田|麻瓜沙拉","巷弄早午餐",""
"1111121","ipeen30865","米米姨","2017/05/09",3,1,18,0,"/comment/1387625","非常好","很滿意","很好",40,"手作流淚漢堡排|泡菜燒肉蛋餅|無魚蝦也好","捷運七張|巷弄美食|早午餐|免服務費",""
"1111121","princess","~<U+10E6> 輕盈寶寶 <U+10E6>~","2017/05/09",4,1,37,4,"/comment/1387304","非常好","非常滿意","非常好",160,"雞柳盤餐|豪華綜合起司|白富美|無魚蝦也好|伯爵鮮奶茶|薏仁漿|白富美|田園起司樂活沙拉","早午餐|平價|巷弄美食|捷運七張|新店早午餐|扭蛋|雨田家|新店早餐|鐵鍋蛋餅|免服務費|雨田|熱壓吐司|雞柳盤餐",""
"1111121","ipeen103590","寶貝小飄","2017/05/07",1,1,17,1,"/comment/1385564","非常好","非常滿意","非常好",40,"豪華綜合起司|阿嬤ㄟ酸菜|泡菜燒肉蛋餅|無魚蝦也好|韓式風味燒珍肉義大利麵|白富美|手作流淚漢堡排","捷運七張|巷弄美食|平價|早午餐|免服務費|雨田|手作早午餐|熱壓吐司|起司料理|新北鐵鍋蛋餅|鐵鍋蛋餅|扭蛋機|北新國小",""
"1111121","ipeen1425028","我是萱萱萱","2017/05/06",9,970,21,2,"/comment/1385426","很好","很滿意","很好",32,"豪華綜合起司|麻油塔香素鮮菇焗飯|手作流淚漢堡排|韓式風味燒珍肉義大利麵|白富美|火腿奶油燻雞絲焗烤燉飯|阿嬤ㄟ酸菜|雨田|泡菜燒肉蛋餅|醬香蜜汁叉燒蛋餅|瑪格莉特|奶香焦糖珍珠吐司","捷運七張|新北熱壓吐司|巷弄美食|新北早午餐|平價|早午餐|扭蛋機|雨田家|免服務費|雨田|巷弄早午餐|新店餐廳|扭蛋|新店早餐|手作早午餐|熱壓吐司|起司料理|新北鐵鍋蛋餅|新北早餐|新店早午餐|漢堡排|鐵鍋蛋餅",""
"1111121","ipeen142861","寶寶750","2017/05/05",4,1,44,3,"/comment/1383923","很好","很滿意","很好",43,"豪華綜合起司","捷運七張|巷弄美食|平價|早午餐|免服務費|雨田|手作早午餐|新北鐵鍋蛋餅",""
"1111121","helloapp","helloap丫珮珮","2017/05/02",4,1,76,3,"/comment/1381109","很好","很滿意","非常好",41,"","雨田|雨田|雨田家|捷運七張|巷弄美食|新店餐廳|新北早餐|新北早午餐|新店早餐|新店早午餐|巷弄早午餐|漢堡排|扭蛋|扭蛋機|熱壓吐司|鐵鍋蛋餅|新北熱壓吐司|新北鐵鍋蛋餅",""
"1111121","ipeen630972","漫食邦仔<U+306E>手札","2017/05/02",10,1,24,1,"/comment/1381052","很好","很滿意","很好",14,"豪華綜合起司|泡菜燒肉蛋餅|瑪格莉特","捷運七張|平價|巷弄美食|早午餐|免服務費|手作早午餐|起司料理|熱壓吐司",""
"1111121","arina59420","阿鬼兒","2017/05/02",1,1,27,3,"/comment/1381019","非常好","很滿意","很好",38,"豪華綜合起司|手作流淚漢堡排|雨田|白富美","捷運七張|平價|巷弄美食|早午餐|免服務費|新店餐廳|雨田|手作早午餐|熱壓吐司|起司料理",""
"1111121","ipeen155569","佩絲","2017/05/01",1,829,13,1,"/comment/1380551","很好","很滿意","很好",33,"豪華綜合起司|手作流淚漢堡排|白富美","捷運七張|平價|巷弄美食",""
"1111121","ipeen988100","章魚007","2017/04/30",2,1,32,1,"/comment/1379039","很好","很滿意","很好",32,"豪華綜合起司|手作流淚漢堡排|白富美","捷運七張|平價|巷弄美食|早午餐|免服務費|新店餐廳|手作早午餐",""
"1111121","hellomissw","W小姐旅行畫報","2017/02/22",4,637,26,0,"/comment/1314893","很好","很滿意","很好",37,"豪華綜合起司|手作流淚漢堡排","平價|捷運七張|免服務費|巷弄美食|早午餐|新店餐廳|雨田|雨田|手作早午餐|熱壓吐司|起司料理",""
"1111121","ipeen1436516","海以南","2017/02/19",0,732,33,1,"/comment/1311035","很好","非常滿意","非常好",26,"","",""
"1111121","ipeen547374","美食阿寶","2017/02/13",2,765,30,0,"/comment/1305692","很好","很滿意","很好",28,"豪華綜合起司|白富美","捷運七張|免服務費|巷弄美食|早午餐|平價",""
"1111121","lvwei88","玩樂食棠","2017/02/13",1,584,37,1,"/comment/1305053","非常好","非常滿意","非常好",25,"手作流淚漢堡排|阿嬤ㄟ酸菜|豪華綜合起司","捷運七張",""
"1111121","ipeen749164","金亮亮","2017/01/09",1,1,60,2,"/comment/1273169","很好","很滿意","很好",57,"","",""
"1111121","jjjjj914","★小珍★","2017/01/04",2,683,27,5,"/comment/1266608","很好","非常滿意","很好",42,"","",""
"1111121","chi803","齊媽","2016/10/08",2,7,59,4,"/comment/1163627","很好","很滿意","很好",46,"火腿奶油燻雞絲焗烤燉飯|雨田|手作流淚漢堡排|醬香蜜汁叉燒蛋餅|奶香焦糖珍珠吐司|白富美|麻油塔香素鮮菇焗飯|韓式風味燒珍肉義大利麵","早午餐|雨田|免服務費|巷弄美食|捷運七張|新店餐廳|平價",""
"1111121","ipeen1897241","Claire食旅生活","2017/07/22",1,1,6,0,"/comment/1448099","很好","滿意","好",60,"手作流淚漢堡排|鐵鍋蛋餅","捷運七張|巷弄美食|早午餐|免服務費|雨田|手作早午餐|新店餐廳|熱壓吐司|鐵鍋蛋餅|新店早午餐|新北鐵鍋蛋餅|新店早餐|雨田家|漢堡排|巷弄早午餐",""
"1111121","snoopycorona","史努比可樂娜","2017/02/23",0,623,4,0,"/comment/1315235","很好","滿意","好",60,"豪華綜合起司|阿嬤ㄟ酸菜|火腿奶油燻雞絲焗烤燉飯","捷運七張|平價|巷弄美食|早午餐|免服務費|雨田|新店餐廳|起司料理|熱壓吐司|手作早午餐",""
"1042096","ipeen1236304","黃水晶","2016/10/23",0,1,18,0,"/comment/1180562","很好","很滿意","很好",91,"肉羹|排骨酥|乾米粉","平價|老店|早餐|排隊店|晚去吃不到",""
"1042096","bobtone","包伯胖","2015/10/31",4,1,18,1,"/comment/940292","很好","滿意","一般",18,"肉羹|排骨酥","早餐|平價|老店",""
"1076230","ipeen1199276","Choco<U+2665>","2016/11/29",5,719,35,0,"/comment/1226585","非常好","滿意","好",11,"英格蘭歐姆蛋|班尼迪克蛋|瓶子沙拉","雲林|斗六|春囍|Haveaniceday",""
"1076230","ipeen697594","小玉兒趴趴走","2016/11/18",4,1,30,1,"/comment/1212659","很好","很滿意","很好",45,"","",""
"1092548","ipeen388932","魚仔吃喝隨行記","2017/02/15",1,579,15,0,"/comment/1306928","很好","非常滿意","很好",41,"","",""
"1092548","ipeen133262","商妮","2016/12/02",3,650,15,1,"/comment/1230650","非常好","非常滿意","非常好",21,"","",""
"1168532","ipeen24973","哈拉摩卡","2017/08/30",2,325,13,1,"/comment/1479023","好","滿意","很好",20,"","板橋早午餐",""
"1168532","ipeen114187","YOYO~","2017/03/13",1,877,26,1,"/comment/1333349","很好","很滿意","很好",57,"","板橋|早餐",""
"51015","sufen29","sufen29","2009/03/25",0,6,17,0,"/comment/33097","非常好","滿意","好",10,"店招三明治|元氣咖啡","早餐|輕食|平價",""
"51015","ipeen635268","Leo1228","2013/08/03",0,594,0,0,"/comment/507798","很好","不滿意","一般",0,"","海陸漢堡套餐",""
"594978","830726","Mia&Ace愛美食","2013/04/15",2,2,22,0,"/comment/450270","非常好","非常滿意","很好",12,"蜂蜜鬆餅|巧克力鬆餅|薯餅|麥香雞吐司|鮮奶茶|熱狗|荷包蛋","朋友聚會|吃吃喝喝|情侶約會|可帶寵物|免服務費|單點式|大份量|早午餐|素食早點|平價",""
"594978","830726","Mia&Ace愛美食","2013/02/02",4,6,22,0,"/comment/416126","非常好","很滿意","很好",16,"蜂蜜鬆餅|巧克力鬆餅","吃吃喝喝|情侶約會|可帶寵物|免服務費|單點式|早午餐|平價",""
"582509","ipeen1107224","Matt麥特李","2015/06/18",3,1,52,2,"/comment/872066","非常好","很滿意","很好",4,"","平價|中式早餐|路邊攤|吃吃喝喝",""
"582509","JhenLin","JNian","2012/11/17",0,9,5,0,"/comment/377727","非常好","很滿意","一般",14,"刈包","平價|中式早餐|小吃|路邊攤|吃吃喝喝",""
"608718","whl2830","松葉牡丹","2015/01/26",3,2,36,1,"/comment/801584","很好","很滿意","很好",13,"燒餅豬排|小籠包|聰花餅","早餐店|永和豆漿",""
"608718","whl2830","松葉牡丹","2013/05/01",4,11,21,0,"/comment/459894","好","滿意","好",25,"芋泥酥餅|鹹豆漿","吃吃喝喝|平價",""
"970212","timmyvong","踢小米","2014/08/20",1,2,16,2,"/comment/716438","很好","滿意","好",45,"","小島咖啡|早午餐|冰磚咖啡",""
"970212","ipeen399448","愛吃鬼儒儒","2015/10/22",0,753,1,0,"/comment/935266","好","一般","很好",29,"伯爵鮮奶茶|提拉米蘇|檸檬塔","小島咖啡|早午餐|冰磚咖啡|伯爵鮮奶茶",""
"940474","ipeen1405710","胃潰瘍小姐","2016/10/11",0,948,13,1,"/comment/1166738","好","很滿意","好",7,"","",""
"940474","ipeen754968","may ou","2014/03/25",0,1,18,0,"/comment/633238","非常好","非常滿意","很好",5,"","",""
"1024508","ipeen32101","Alma Lee","2015/06/30",0,6,12,0,"/comment/877564","很好","滿意","好",18,"","",""
"1024508","ipeen539306","布咕布咕","2016/06/28",1,499,8,0,"/comment/1056860","非常好","很滿意","很好",21,"","",""
"1025408","ipeen697594","小玉兒趴趴走","2015/09/22",0,881,21,0,"/comment/920518","很好","很滿意","很好",17,"","",""
"1025408","ipeen1326596","Vanessa小莎","2015/07/06",0,870,9,0,"/comment/880450","很好","非常滿意","很好",35,"夏威夷三明治|紅萃拿堤|紅萃非式","宜蘭早午餐|宜蘭178早午餐|宜蘭美食|宜蘭178民宿",""
"1016128","mgns1053","米卡酥","2016/04/11",2,561,20,0,"/comment/1019076","好","一般","一般",16,"","WOW漢堡輕食專賣店|高雄早午餐",""
"1016128","a77a66a55a","石斑魚小姐","2015/09/25",1,1,23,1,"/comment/921938","很好","很滿意","很好",15,"滿福輕食餐","WOW漢堡輕食專賣店|鳳山西站早午餐|早午餐|高雄早午餐|便宜早午餐",""
"1077606","ipeen1431916","薏仁一個人","2016/11/07",5,957,27,1,"/comment/1198910","很好","很滿意","很好",24,"豬排MVP芝士蛋吐司","台中金典|金典綠園道|吐司工寓|台中早餐",""
"1077606","ipeen354423","Fresa芙芮莎","2016/09/09",0,553,17,1,"/comment/1129802","很好","很滿意","很好",37,"豬排MVP芝士蛋吐司","吐司工寓|台中肉蛋吐司|台中金典|金典綠園道|科博館|廣三|台中早餐|台中早午餐|台中下午茶|台中火車站|鹹食吐司|咖啡飲料|健行路",""
"1075672","ipeen464506","阿如的小格子","2017/04/18",2,494,17,0,"/comment/1368020","好","滿意","好",35,"","",""
"1075672","ipeen1649492","貪吃鬼熊熊","2016/10/21",3,968,17,1,"/comment/1179290","很好","非常滿意","非常好",51,"","",""
"1111121","JAWLOVESFOOD","Ashley!","2017/07/05",1,777,14,0,"/comment/1433918","非常好","很滿意","很好",16,"燻味牛肉起司|培根起司蛋餅|特調奶茶|阿薩姆紅茶","捷運七張|新北鐵鍋蛋餅|巷弄美食|雨田家|早午餐|扭蛋機|免服務費|巷弄早午餐|雨田|扭蛋|平價|新北早餐|手作早午餐|北新國小|新店餐廳|新北熱壓吐司|熱壓吐司|雞柳盤餐|鐵鍋蛋餅|新店早午餐|起司料理|漢堡排|新北早午餐|新店早餐|北新路",""
"1111121","ipeen1322598","小美叮叮-旅遊看世界","2017/06/22",1,812,22,2,"/comment/1424483","很好","滿意","很好",39,"豪華綜合起司|手作流淚漢堡排|雨田|薏仁漿","捷運七張|巷弄美食|早午餐|免服務費|雨田|平價|手作早午餐|新店餐廳|熱壓吐司|鐵鍋蛋餅|新店早午餐|起司料理|漢堡排|新北早午餐|新店早餐|新北鐵鍋蛋餅|雨田家|扭蛋機|巷弄早午餐|扭蛋|新北早餐|北新國小|新北熱壓吐司|雞柳盤餐",""
